transaction_id,subscriber_id,billing_date,plan_at_billing,amount,payment_status,payment_method,retry_count,discount_applied
TXN_00046865,SUB_005816,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00046866,SUB_005816,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00046867,SUB_005816,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00046868,SUB_005816,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00046869,SUB_005816,2025-08-28,Standard,14.39,Success,Credit Card,0,1
TXN_00046870,SUB_005816,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00046871,SUB_005816,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00046872,SUB_005816,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00046873,SUB_005817,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00046874,SUB_005817,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00046875,SUB_005817,2025-05-30,Standard,14.39,Success,Credit Card,0,1
TXN_00046876,SUB_005817,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00046877,SUB_005817,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00046878,SUB_005817,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00046879,SUB_005817,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00046880,SUB_005817,2025-10-27,Standard,17.99,Recovered,Credit Card,3,0
TXN_00046881,SUB_005817,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00046882,SUB_005817,2025-12-26,Standard,14.39,Success,Credit Card,0,1
TXN_00046883,SUB_005817,2026-01-25,Standard,14.39,Success,Credit Card,0,1
TXN_00046884,SUB_005817,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00046885,SUB_005817,2026-03-26,Standard,14.39,Success,Credit Card,0,1
TXN_00046886,SUB_005818,2025-11-14,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046887,SUB_005818,2025-12-14,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046888,SUB_005818,2026-01-13,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046889,SUB_005818,2026-02-12,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046890,SUB_005818,2026-03-14,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046891,SUB_005819,2026-01-07,Standard,17.99,Success,Credit Card,0,0
TXN_00046892,SUB_005819,2026-02-06,Standard,17.99,Success,Credit Card,0,0
TXN_00046893,SUB_005820,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00046894,SUB_005820,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00046895,SUB_005820,2025-05-30,Premium,24.99,Success,Credit Card,0,0
TXN_00046896,SUB_005820,2025-06-29,Premium,24.99,Success,Credit Card,0,0
TXN_00046897,SUB_005820,2025-07-29,Premium,24.99,Success,Credit Card,0,0
TXN_00046898,SUB_005820,2025-08-28,Premium,24.99,Soft-decline,Credit Card,1,0
TXN_00046899,SUB_005820,2025-09-27,Premium,24.99,Success,Credit Card,0,0
TXN_00046900,SUB_005820,2025-10-27,Premium,24.99,Success,Credit Card,0,0
TXN_00046901,SUB_005820,2025-11-26,Premium,24.99,Success,Credit Card,0,0
TXN_00046902,SUB_005820,2025-12-26,Premium,24.99,Success,Credit Card,0,0
TXN_00046903,SUB_005821,2025-03-31,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046904,SUB_005821,2025-04-30,Basic-Ads,7.99,Recovered,Apple Pay,1,0
TXN_00046905,SUB_005821,2025-05-30,Basic-Ads,6.39,Success,Apple Pay,0,1
TXN_00046906,SUB_005821,2025-06-29,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046907,SUB_005821,2025-07-29,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046908,SUB_005821,2025-08-28,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046909,SUB_005821,2025-09-27,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046910,SUB_005821,2025-10-27,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046911,SUB_005821,2025-11-26,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046912,SUB_005821,2025-12-26,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046913,SUB_005821,2026-01-25,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046914,SUB_005821,2026-02-24,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046915,SUB_005821,2026-03-26,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046916,SUB_005822,2025-03-31,Premium,24.99,Success,PayPal,0,0
TXN_00046917,SUB_005822,2025-04-30,Premium,24.99,Success,PayPal,0,0
TXN_00046918,SUB_005822,2025-05-30,Premium,24.99,Success,PayPal,0,0
TXN_00046919,SUB_005822,2025-06-29,Premium,24.99,Success,PayPal,0,0
TXN_00046920,SUB_005823,2025-03-31,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046921,SUB_005823,2025-04-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046922,SUB_005823,2025-05-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046923,SUB_005823,2025-06-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046924,SUB_005823,2025-07-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046925,SUB_005823,2025-08-28,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046926,SUB_005823,2025-09-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046927,SUB_005823,2025-10-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046928,SUB_005823,2025-11-26,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00046929,SUB_005823,2025-12-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046930,SUB_005823,2026-01-25,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046931,SUB_005823,2026-02-24,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046932,SUB_005823,2026-03-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00046933,SUB_005824,2025-05-10,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046934,SUB_005824,2025-06-09,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00046935,SUB_005824,2025-07-09,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046936,SUB_005824,2025-08-08,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046937,SUB_005824,2025-09-07,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046938,SUB_005824,2025-10-07,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046939,SUB_005824,2025-11-06,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046940,SUB_005824,2025-12-06,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046941,SUB_005824,2026-01-05,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046942,SUB_005824,2026-02-04,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046943,SUB_005824,2026-03-06,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046944,SUB_005825,2025-03-31,Standard,17.99,Success,PayPal,0,0
TXN_00046945,SUB_005825,2025-04-30,Standard,17.99,Success,PayPal,0,0
TXN_00046946,SUB_005825,2025-05-30,Standard,17.99,Success,PayPal,0,0
TXN_00046947,SUB_005825,2025-06-29,Standard,14.39,Success,PayPal,0,1
TXN_00046948,SUB_005825,2025-07-29,Standard,17.99,Success,PayPal,0,0
TXN_00046949,SUB_005825,2025-08-28,Standard,17.99,Success,PayPal,0,0
TXN_00046950,SUB_005825,2025-09-27,Standard,17.99,Success,PayPal,0,0
TXN_00046951,SUB_005825,2025-10-27,Standard,17.99,Success,PayPal,0,0
TXN_00046952,SUB_005825,2025-11-26,Standard,17.99,Success,PayPal,0,0
TXN_00046953,SUB_005825,2025-12-26,Standard,17.99,Success,PayPal,0,0
TXN_00046954,SUB_005825,2026-01-25,Standard,17.99,Success,PayPal,0,0
TXN_00046955,SUB_005825,2026-02-24,Standard,14.39,Success,PayPal,0,1
TXN_00046956,SUB_005825,2026-03-26,Standard,14.39,Success,PayPal,0,1
TXN_00046957,SUB_005826,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00046958,SUB_005826,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00046959,SUB_005826,2025-05-30,Premium,24.99,Success,Credit Card,0,0
TXN_00046960,SUB_005826,2025-06-29,Premium,24.99,Success,Credit Card,0,0
TXN_00046961,SUB_005826,2025-07-29,Premium,24.99,Success,Credit Card,0,0
TXN_00046962,SUB_005826,2025-08-28,Premium,24.99,Success,Credit Card,0,0
TXN_00046963,SUB_005826,2025-09-27,Premium,24.99,Success,Credit Card,0,0
TXN_00046964,SUB_005826,2025-10-27,Premium,24.99,Success,Credit Card,0,0
TXN_00046965,SUB_005826,2025-11-26,Premium,24.99,Success,Credit Card,0,0
TXN_00046966,SUB_005826,2025-12-26,Premium,24.99,Success,Credit Card,0,0
TXN_00046967,SUB_005826,2026-01-25,Premium,24.99,Soft-decline,Credit Card,1,0
TXN_00046968,SUB_005826,2026-02-24,Premium,24.99,Success,Credit Card,0,0
TXN_00046969,SUB_005826,2026-03-26,Premium,24.99,Success,Credit Card,0,0
TXN_00046970,SUB_005827,2025-04-20,Standard,14.39,Success,Debit Card,0,1
TXN_00046971,SUB_005827,2025-05-20,Standard,14.39,Success,Debit Card,0,1
TXN_00046972,SUB_005827,2025-06-19,Standard,17.99,Success,Debit Card,0,0
TXN_00046973,SUB_005827,2025-07-19,Standard,17.99,Success,Debit Card,0,0
TXN_00046974,SUB_005827,2025-08-18,Standard,14.39,Success,Debit Card,0,1
TXN_00046975,SUB_005827,2025-09-17,Standard,17.99,Success,Debit Card,0,0
TXN_00046976,SUB_005827,2025-10-17,Standard,17.99,Success,Debit Card,0,0
TXN_00046977,SUB_005827,2025-11-16,Standard,17.99,Success,Debit Card,0,0
TXN_00046978,SUB_005828,2026-01-08,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046979,SUB_005828,2026-02-07,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046980,SUB_005828,2026-03-09,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046981,SUB_005829,2025-12-23,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046982,SUB_005829,2026-01-22,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046983,SUB_005829,2026-02-21,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046984,SUB_005829,2026-03-23,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00046985,SUB_005830,2025-03-31,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046986,SUB_005830,2025-04-30,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046987,SUB_005830,2025-05-30,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046988,SUB_005830,2025-06-29,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046989,SUB_005830,2025-07-29,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046990,SUB_005830,2025-08-28,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046991,SUB_005830,2025-09-27,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046992,SUB_005830,2025-10-27,Basic-Ads,7.99,Success,Apple Pay,0,0
TXN_00046993,SUB_005830,2025-11-26,Basic-Ads,6.39,Success,Apple Pay,0,1
TXN_00046994,SUB_005831,2025-11-02,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046995,SUB_005831,2025-12-02,Basic-Ads,7.99,Recovered,Credit Card,2,0
TXN_00046996,SUB_005831,2026-01-01,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046997,SUB_005831,2026-01-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046998,SUB_005831,2026-03-02,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00046999,SUB_005832,2025-04-02,Standard,17.99,Success,Credit Card,0,0
TXN_00047000,SUB_005832,2025-05-02,Standard,17.99,Success,Credit Card,0,0
TXN_00047001,SUB_005832,2025-06-01,Standard,17.99,Success,Credit Card,0,0
TXN_00047002,SUB_005832,2025-07-01,Standard,17.99,Success,Credit Card,0,0
TXN_00047003,SUB_005832,2025-07-31,Standard,17.99,Success,Credit Card,0,0
TXN_00047004,SUB_005832,2025-08-30,Standard,14.39,Success,Credit Card,0,1
TXN_00047005,SUB_005832,2025-09-29,Standard,17.99,Recovered,Credit Card,1,0
TXN_00047006,SUB_005832,2025-10-29,Standard,17.99,Success,Credit Card,0,0
TXN_00047007,SUB_005832,2025-11-28,Standard,17.99,Success,Credit Card,0,0
TXN_00047008,SUB_005832,2025-12-28,Standard,17.99,Success,Credit Card,0,0
TXN_00047009,SUB_005832,2026-01-27,Standard,17.99,Success,Credit Card,0,0
TXN_00047010,SUB_005832,2026-02-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047011,SUB_005832,2026-03-28,Standard,17.99,Success,Credit Card,0,0
TXN_00047012,SUB_005833,2025-06-05,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047013,SUB_005833,2025-07-05,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047014,SUB_005833,2025-08-04,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047015,SUB_005833,2025-09-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047016,SUB_005833,2025-10-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047017,SUB_005833,2025-11-02,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047018,SUB_005833,2025-12-02,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047019,SUB_005834,2025-03-31,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047020,SUB_005834,2025-04-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047021,SUB_005834,2025-05-30,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047022,SUB_005834,2025-06-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047023,SUB_005834,2025-07-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047024,SUB_005834,2025-08-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047025,SUB_005834,2025-09-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047026,SUB_005834,2025-10-27,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047027,SUB_005834,2025-11-26,Basic-Ads,7.99,Recovered,Credit Card,1,0
TXN_00047028,SUB_005834,2025-12-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047029,SUB_005834,2026-01-25,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047030,SUB_005834,2026-02-24,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047031,SUB_005834,2026-03-26,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047032,SUB_005835,2025-05-13,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047033,SUB_005835,2025-06-12,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047034,SUB_005835,2025-07-12,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047035,SUB_005835,2025-08-11,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047036,SUB_005835,2025-09-10,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047037,SUB_005835,2025-10-10,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047038,SUB_005836,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00047039,SUB_005836,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00047040,SUB_005836,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00047041,SUB_005836,2025-06-29,Standard,17.99,Success,Credit Card,0,0
TXN_00047042,SUB_005836,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00047043,SUB_005836,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00047044,SUB_005836,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00047045,SUB_005836,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00047046,SUB_005836,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047047,SUB_005836,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047048,SUB_005836,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00047049,SUB_005836,2026-02-24,Standard,17.99,Soft-decline,Credit Card,3,0
TXN_00047050,SUB_005836,2026-03-26,Standard,14.39,Success,Credit Card,0,1
TXN_00047051,SUB_005837,2025-03-31,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047052,SUB_005837,2025-04-30,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047053,SUB_005837,2025-05-30,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047054,SUB_005837,2025-06-29,Basic-Ads,6.39,Success,Bundle,0,1
TXN_00047055,SUB_005837,2025-07-29,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047056,SUB_005837,2025-08-28,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047057,SUB_005837,2025-09-27,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047058,SUB_005837,2025-10-27,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047059,SUB_005837,2025-11-26,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047060,SUB_005837,2025-12-26,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047061,SUB_005837,2026-01-25,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047062,SUB_005837,2026-02-24,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047063,SUB_005837,2026-03-26,Basic-Ads,7.99,Success,Bundle,0,0
TXN_00047064,SUB_005838,2025-03-31,Premium,24.99,Success,Credit Card,0,0
TXN_00047065,SUB_005838,2025-04-30,Premium,24.99,Success,Credit Card,0,0
TXN_00047066,SUB_005838,2025-05-30,Premium,24.99,Success,Credit Card,0,0
TXN_00047067,SUB_005838,2025-06-29,Premium,19.99,Success,Credit Card,0,1
TXN_00047068,SUB_005838,2025-07-29,Premium,24.99,Success,Credit Card,0,0
TXN_00047069,SUB_005838,2025-08-28,Premium,24.99,Success,Credit Card,0,0
TXN_00047070,SUB_005838,2025-09-27,Premium,19.99,Success,Credit Card,0,1
TXN_00047071,SUB_005838,2025-10-27,Premium,24.99,Success,Credit Card,0,0
TXN_00047072,SUB_005838,2025-11-26,Premium,24.99,Success,Credit Card,0,0
TXN_00047073,SUB_005838,2025-12-26,Premium,24.99,Success,Credit Card,0,0
TXN_00047074,SUB_005838,2026-01-25,Premium,24.99,Success,Credit Card,0,0
TXN_00047075,SUB_005838,2026-02-24,Premium,24.99,Success,Credit Card,0,0
TXN_00047076,SUB_005838,2026-03-26,Premium,24.99,Success,Credit Card,0,0
TXN_00047077,SUB_005839,2025-03-31,Standard,17.99,Success,Apple Pay,0,0
TXN_00047078,SUB_005839,2025-04-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00047079,SUB_005839,2025-05-30,Standard,17.99,Success,Apple Pay,0,0
TXN_00047080,SUB_005839,2025-06-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00047081,SUB_005839,2025-07-29,Standard,17.99,Success,Apple Pay,0,0
TXN_00047082,SUB_005839,2025-08-28,Standard,17.99,Success,Apple Pay,0,0
TXN_00047083,SUB_005839,2025-09-27,Standard,14.39,Success,Apple Pay,0,1
TXN_00047084,SUB_005839,2025-10-27,Standard,17.99,Success,Apple Pay,0,0
TXN_00047085,SUB_005839,2025-11-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00047086,SUB_005839,2025-12-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00047087,SUB_005839,2026-01-25,Standard,17.99,Success,Apple Pay,0,0
TXN_00047088,SUB_005839,2026-02-24,Standard,17.99,Success,Apple Pay,0,0
TXN_00047089,SUB_005839,2026-03-26,Standard,17.99,Success,Apple Pay,0,0
TXN_00047090,SUB_005840,2025-06-11,Premium,24.99,Success,PayPal,0,0
TXN_00047091,SUB_005840,2025-07-11,Premium,24.99,Success,PayPal,0,0
TXN_00047092,SUB_005841,2025-03-31,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047093,SUB_005841,2025-04-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047094,SUB_005841,2025-05-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047095,SUB_005841,2025-06-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047096,SUB_005841,2025-07-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047097,SUB_005841,2025-08-28,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047098,SUB_005841,2025-09-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047099,SUB_005841,2025-10-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047100,SUB_005841,2025-11-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047101,SUB_005841,2025-12-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047102,SUB_005841,2026-01-25,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047103,SUB_005842,2025-05-24,Standard,14.39,Success,Debit Card,0,1
TXN_00047104,SUB_005842,2025-06-23,Standard,17.99,Success,Debit Card,0,0
TXN_00047105,SUB_005842,2025-07-23,Standard,17.99,Success,Debit Card,0,0
TXN_00047106,SUB_005842,2025-08-22,Standard,17.99,Success,Debit Card,0,0
TXN_00047107,SUB_005842,2025-09-21,Standard,17.99,Success,Debit Card,0,0
TXN_00047108,SUB_005842,2025-10-21,Standard,14.39,Success,Debit Card,0,1
TXN_00047109,SUB_005842,2025-11-20,Standard,17.99,Success,Debit Card,0,0
TXN_00047110,SUB_005842,2025-12-20,Standard,17.99,Success,Debit Card,0,0
TXN_00047111,SUB_005842,2026-01-19,Standard,17.99,Success,Debit Card,0,0
TXN_00047112,SUB_005842,2026-02-18,Standard,17.99,Success,Debit Card,0,0
TXN_00047113,SUB_005842,2026-03-20,Standard,17.99,Success,Debit Card,0,0
TXN_00047114,SUB_005843,2026-01-03,Standard,17.99,Success,Debit Card,0,0
TXN_00047115,SUB_005843,2026-02-02,Standard,17.99,Success,Debit Card,0,0
TXN_00047116,SUB_005843,2026-03-04,Standard,17.99,Success,Debit Card,0,0
TXN_00047117,SUB_005844,2026-02-10,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00047118,SUB_005844,2026-03-12,Basic-Ads,7.99,Success,PayPal,0,0
TXN_00047119,SUB_005845,2025-07-03,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047120,SUB_005845,2025-08-02,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047121,SUB_005845,2025-09-01,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047122,SUB_005845,2025-10-01,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047123,SUB_005845,2025-10-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047124,SUB_005845,2025-11-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047125,SUB_005845,2025-12-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047126,SUB_005845,2026-01-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047127,SUB_005845,2026-02-28,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047128,SUB_005845,2026-03-30,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047129,SUB_005846,2025-08-01,Basic-Ads,7.99,Recovered,Credit Card,1,0
TXN_00047130,SUB_005846,2025-08-31,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047131,SUB_005846,2025-09-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047132,SUB_005846,2025-10-30,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047133,SUB_005846,2025-11-29,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047134,SUB_005846,2025-12-29,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047135,SUB_005846,2026-01-28,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047136,SUB_005847,2025-03-31,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047137,SUB_005847,2025-04-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047138,SUB_005847,2025-05-30,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047139,SUB_005847,2025-06-29,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00047140,SUB_005847,2025-07-29,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047141,SUB_005847,2025-08-28,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047142,SUB_005847,2025-09-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047143,SUB_005847,2025-10-27,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047144,SUB_005847,2025-11-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047145,SUB_005847,2025-12-26,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047146,SUB_005847,2026-01-25,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047147,SUB_005847,2026-02-24,Basic-Ads,7.99,Success,Debit Card,0,0
TXN_00047148,SUB_005847,2026-03-26,Basic-Ads,6.39,Success,Debit Card,0,1
TXN_00047149,SUB_005848,2025-10-17,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047150,SUB_005848,2025-11-16,Basic-Ads,7.99,Success,Credit Card,0,0
TXN_00047151,SUB_005848,2025-12-16,Basic-Ads,6.39,Success,Credit Card,0,1
TXN_00047152,SUB_005849,2026-03-14,Standard,17.99,Soft-decline,Credit Card,2,0
TXN_00047153,SUB_005850,2025-03-31,Standard,17.99,Success,PayPal,0,0
TXN_00047154,SUB_005850,2025-04-30,Standard,14.39,Success,PayPal,0,1
TXN_00047155,SUB_005850,2025-05-30,Standard,17.99,Success,PayPal,0,0
TXN_00047156,SUB_005850,2025-06-29,Standard,17.99,Success,PayPal,0,0
TXN_00047157,SUB_005850,2025-07-29,Standard,17.99,Success,PayPal,0,0
TXN_00047158,SUB_005850,2025-08-28,Standard,17.99,Success,PayPal,0,0
TXN_00047159,SUB_005850,2025-09-27,Standard,14.39,Success,PayPal,0,1
TXN_00047160,SUB_005850,2025-10-27,Standard,17.99,Success,PayPal,0,0
TXN_00047161,SUB_005851,2025-03-31,Standard,17.99,Success,Credit Card,0,0
TXN_00047162,SUB_005851,2025-04-30,Standard,17.99,Success,Credit Card,0,0
TXN_00047163,SUB_005851,2025-05-30,Standard,17.99,Success,Credit Card,0,0
TXN_00047164,SUB_005851,2025-06-29,Standard,14.39,Success,Credit Card,0,1
TXN_00047165,SUB_005851,2025-07-29,Standard,17.99,Success,Credit Card,0,0
TXN_00047166,SUB_005851,2025-08-28,Standard,17.99,Success,Credit Card,0,0
TXN_00047167,SUB_005851,2025-09-27,Standard,17.99,Success,Credit Card,0,0
TXN_00047168,SUB_005851,2025-10-27,Standard,17.99,Success,Credit Card,0,0
TXN_00047169,SUB_005851,2025-11-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047170,SUB_005851,2025-12-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047171,SUB_005851,2026-01-25,Standard,17.99,Success,Credit Card,0,0
TXN_00047172,SUB_005851,2026-02-24,Standard,17.99,Success,Credit Card,0,0
TXN_00047173,SUB_005851,2026-03-26,Standard,17.99,Success,Credit Card,0,0
TXN_00047174,SUB_005852,2025-03-31,Standard,17.99,Success,Credit Card,0,0
